work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Id
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,DSS-01116
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,DSS-01117
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,DSS-01118
2021,MI,FT,AI Scientist,30000,USD,30000,GH,0,GH,S,DSS-01119
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,DSS-01120
2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,DSS-01121
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,DSS-01122
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M,DSS-01123
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,DSS-01124
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,DSS-01125
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M,DSS-01126
2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M,DSS-01127
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M,DSS-01128
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,DSS-01129
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,DSS-01130
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,DSS-01131
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,DSS-01132
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,DSS-01133
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,DSS-01134
2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M,DSS-01135
2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M,DSS-01136
2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M,DSS-01137
2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M,DSS-01138
2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,DSS-01139
2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M,DSS-01140
2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M,DSS-01141
2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M,DSS-01142
2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M,DSS-01143
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,DSS-01144
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,DSS-01145
2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M,DSS-01146
2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M,DSS-01147
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,DSS-01148
2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,DSS-01149
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,DSS-01150
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,DSS-01151
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,DSS-01152
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,DSS-01153
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,DSS-01154
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,DSS-01155
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,DSS-01156
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,DSS-01157
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,DSS-01158
2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M,DSS-01159
2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M,DSS-01160
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,DSS-01161
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,DSS-01162
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,DSS-01163
2023,MI,FT,Data Analyst,90000,GBP,109371,HR,0,HR,M,DSS-01164
2023,MI,FT,Data Analyst,60000,GBP,72914,HR,0,HR,M,DSS-01165
2023,EN,PT,Data Analyst,78000,PLN,17779,PL,100,IN,L,DSS-01166
2023,EN,FT,Data Scientist,101400,BRL,19522,BR,100,BR,L,DSS-01167
2023,SE,FT,Data Science Lead,247500,USD,247500,US,0,US,M,DSS-01168
2023,SE,FT,Data Science Lead,172200,USD,172200,US,0,US,M,DSS-01169
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,DSS-01170
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,DSS-01171
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,DSS-01172
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,DSS-01173
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,DSS-01174
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,DSS-01175
2023,SE,FT,Machine Learning Infrastructure Engineer,100000,EUR,107309,FR,100,FR,M,DSS-01176
2023,SE,FT,Machine Learning Infrastructure Engineer,70000,EUR,75116,FR,100,FR,M,DSS-01177
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,DSS-01178
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,DSS-01179
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,DSS-01180
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,DSS-01181
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,DSS-01182
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,DSS-01183
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,DSS-01184
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,DSS-01185
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,DSS-01186
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,DSS-01187
2023,SE,FT,Machine Learning Engineer,288000,USD,288000,US,100,US,M,DSS-01188
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,100,US,M,DSS-01189
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,DSS-01190
2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,DSS-01191
2023,MI,FT,Data Science Lead,60000,GBP,72914,GB,0,GB,M,DSS-01192
2023,MI,FT,Data Science Lead,50000,GBP,60761,GB,0,GB,M,DSS-01193
2023,SE,FT,Data Scientist,215050,USD,215050,US,100,US,M,DSS-01194
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,DSS-01195
2023,SE,FT,Data Architect,198000,USD,198000,US,100,US,M,DSS-01196
2023,SE,FT,Data Architect,114000,USD,114000,US,100,US,M,DSS-01197
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,DSS-01198
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,M,DSS-01199
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,DSS-01200
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,DSS-01201
2023,SE,FT,Data Scientist,209300,USD,209300,US,100,US,M,DSS-01202
2023,SE,FT,Data Scientist,182200,USD,182200,US,100,US,M,DSS-01203
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,DSS-01204
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,DSS-01205
2022,EN,FT,Data Scientist,85000,USD,85000,US,0,US,M,DSS-01206
2023,MI,FT,Machine Learning Engineer,40000,GBP,48609,GB,100,GB,M,DSS-01207
2023,EN,FT,Research Engineer,120000,USD,120000,GB,100,GB,M,DSS-01208
2023,EN,FT,Research Engineer,60000,USD,60000,GB,100,GB,M,DSS-01209
2023,SE,FT,Machine Learning Engineer,147100,USD,147100,US,0,US,M,DSS-01210
2023,SE,FT,Machine Learning Engineer,90700,USD,90700,US,0,US,M,DSS-01211
2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,DSS-01212
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,DSS-01213
2023,SE,FT,Data Analyst,227000,USD,227000,US,0,US,M,DSS-01214
2023,SE,FT,Data Analyst,108000,USD,108000,US,0,US,M,DSS-01215
2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,DSS-01216
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,DSS-01217
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,DSS-01218
2023,SE,FT,Data Architect,160000,USD,160000,US,100,US,M,DSS-01219
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,DSS-01220
2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,DSS-01221
2023,SE,FT,Data Analyst,52000,EUR,55800,ES,100,ES,M,DSS-01222
2023,SE,FT,Data Analyst,48000,EUR,51508,ES,100,ES,M,DSS-01223
2023,EN,FT,Data Analyst,60000,USD,60000,US,100,US,L,DSS-01224
2023,EN,FT,Data Analyst,50000,USD,50000,KW,50,US,L,DSS-01225
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,DSS-01226
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,DSS-01227
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-01228
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-01229
2023,SE,FT,Big Data Architect,124999,GBP,151902,GB,100,GB,L,DSS-01230
2023,EN,FT,Data Scientist,800000,INR,9727,IN,0,IN,L,DSS-01231
2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,DSS-01232
2023,SE,FT,Data Analyst,52500,USD,52500,US,0,US,M,DSS-01233
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,DSS-01234
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,DSS-01235
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,DSS-01236
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,DSS-01237
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,DSS-01238
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,DSS-01239
2023,MI,FT,Data Analyst,165000,USD,165000,US,0,US,M,DSS-01240
2023,MI,FT,Data Analyst,124000,USD,124000,US,0,US,M,DSS-01241
2023,SE,FT,Data Analyst,115934,USD,115934,US,100,US,M,DSS-01242
2023,SE,FT,Data Analyst,81666,USD,81666,US,100,US,M,DSS-01243
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,DSS-01244
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,DSS-01245
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,DSS-01246
2023,SE,FT,Data Engineer,63000,USD,63000,US,100,US,M,DSS-01247
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,DSS-01248
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,DSS-01249
2023,SE,FT,Research Scientist,253750,USD,253750,ES,0,ES,M,DSS-01250
2023,SE,FT,Research Scientist,169200,USD,169200,ES,0,ES,M,DSS-01251
2023,MI,FT,Data Scientist,170000,USD,170000,US,0,US,M,DSS-01252
2023,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M,DSS-01253
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,DSS-01254
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,DSS-01255
2023,SE,FT,Data Engineer,213580,USD,213580,US,100,US,M,DSS-01256
2023,SE,FT,Data Engineer,163625,USD,163625,US,100,US,M,DSS-01257
2023,EN,FT,Data Engineer,12000,USD,12000,VN,0,VN,L,DSS-01258
2022,SE,FT,Machine Learning Software Engineer,375000,USD,375000,US,100,US,M,DSS-01259
2023,SE,FT,Data Engineer,95000,EUR,101943,IE,100,IE,M,DSS-01260
2023,MI,FT,Product Data Analyst,1350000,INR,16414,IN,100,IN,L,DSS-01261
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,DSS-01262
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,DSS-01263
2023,EX,FT,Data Engineer,235000,USD,235000,US,0,US,M,DSS-01264
2023,EX,FT,Data Engineer,210000,USD,210000,US,0,US,M,DSS-01265
2023,SE,FT,Data Architect,180000,USD,180000,US,100,US,M,DSS-01266
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,DSS-01267
2023,SE,FT,Data Architect,200000,USD,200000,US,100,US,M,DSS-01268
2023,SE,FT,Data Architect,115000,USD,115000,US,100,US,M,DSS-01269
2023,SE,FT,Data Science Manager,231250,USD,231250,US,100,US,M,DSS-01270
2023,SE,FT,Data Science Manager,138750,USD,138750,US,100,US,M,DSS-01271
2023,SE,FT,Machine Learning Engineer,284310,USD,284310,US,0,US,M,DSS-01272
2023,SE,FT,Machine Learning Engineer,153090,USD,153090,US,0,US,M,DSS-01273
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,DSS-01274
2023,SE,FT,Data Engineer,75000,USD,75000,US,100,US,M,DSS-01275
2023,MI,FT,Data Analyst,125000,USD,125000,US,0,US,M,DSS-01276
2023,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M,DSS-01277
2023,MI,FT,Data Analyst,90000,GBP,109371,GB,0,GB,M,DSS-01278
2023,MI,FT,Data Analyst,70000,GBP,85066,GB,0,GB,M,DSS-01279
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,DSS-01280
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,DSS-01281
2023,EN,FT,Data Analyst,100000,USD,100000,US,50,US,M,DSS-01282
2023,SE,FT,Data Science Lead,225900,USD,225900,US,0,US,M,DSS-01283
2023,SE,FT,Data Science Lead,156400,USD,156400,US,0,US,M,DSS-01284
2023,SE,FT,Data Engineer,250000,USD,250000,US,100,US,M,DSS-01285
2023,SE,FT,Data Engineer,162500,USD,162500,US,100,US,M,DSS-01286
2023,SE,FT,Machine Learning Engineer,318300,USD,318300,US,100,US,M,DSS-01287
2023,SE,FT,Machine Learning Engineer,188800,USD,188800,US,100,US,M,DSS-01288
2023,SE,FT,Data Analyst,385000,USD,385000,US,0,US,M,DSS-01289
2023,SE,FT,Data Analyst,60000,USD,60000,US,0,US,M,DSS-01290
2023,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M,DSS-01291
2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,DSS-01292
2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,DSS-01293
2023,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,DSS-01294
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,DSS-01295
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,DSS-01296
2023,SE,FT,Data Analyst,93919,USD,93919,US,100,US,M,DSS-01297
2023,SE,FT,Data Analyst,51962,USD,51962,US,100,US,M,DSS-01298
2023,SE,FT,Data Engineer,241871,USD,241871,US,0,US,M,DSS-01299
2023,SE,FT,Data Engineer,133832,USD,133832,US,0,US,M,DSS-01300
2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,DSS-01301
2023,SE,FT,Data Scientist,90000,USD,90000,US,100,US,M,DSS-01302
2023,EX,FT,Data Engineer,210914,USD,210914,US,100,US,M,DSS-01303
2023,EX,FT,Data Engineer,116704,USD,116704,US,100,US,M,DSS-01304
2023,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M,DSS-01305
2023,SE,FT,Data Analyst,140000,USD,140000,US,100,US,M,DSS-01306
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,DSS-01307
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,DSS-01308
2023,MI,FT,Machine Learning Engineer,36000,USD,36000,MX,100,MX,S,DSS-01309
2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,DSS-01310
2023,SE,FT,Data Scientist,148750,USD,148750,US,0,US,M,DSS-01311
2023,SE,FT,Research Scientist,370000,USD,370000,US,0,US,M,DSS-01312
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,DSS-01313
2023,SE,FT,Data Scientist,235000,USD,235000,US,100,US,M,DSS-01314
2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,DSS-01315
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,DSS-01316
2023,MI,FT,Machine Learning Engineer,80000,GBP,97218,GB,0,GB,M,DSS-01317
2023,SE,FT,Data Scientist,216100,USD,216100,US,0,US,M,DSS-01318
2023,SE,FT,Data Scientist,140800,USD,140800,US,0,US,M,DSS-01319
2023,MI,FT,Machine Learning Engineer,120000,GBP,145828,GB,0,GB,M,DSS-01320
2023,MI,FT,Machine Learning Engineer,100000,GBP,121523,GB,0,GB,M,DSS-01321
2023,SE,FT,Computer Vision Software Engineer,50000,EUR,53654,NL,100,CA,L,DSS-01322
2023,EN,FT,Data Scientist,110000,USD,110000,US,50,US,S,DSS-01323
2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,DSS-01324
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,DSS-01325
2023,MI,FT,Data Engineer,55000,GBP,66837,GB,100,GB,M,DSS-01326
2023,MI,FT,Data Engineer,52000,GBP,63192,GB,100,GB,M,DSS-01327
2023,MI,FT,Data Analyst,50000,GBP,60761,GB,0,GB,M,DSS-01328
2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,DSS-01329
2023,EX,FT,Data Engineer,284000,USD,284000,US,100,US,M,DSS-01330
2023,EX,FT,Data Engineer,236000,USD,236000,US,100,US,M,DSS-01331
2023,SE,FT,Research Scientist,248100,USD,248100,CA,0,CA,M,DSS-01332
2023,SE,FT,Research Scientist,145900,USD,145900,CA,0,CA,M,DSS-01333
2023,SE,FT,Research Engineer,155850,USD,155850,US,0,US,M,DSS-01334
2023,SE,FT,Research Engineer,102544,USD,102544,US,0,US,M,DSS-01335
2023,MI,FT,Data Scientist,151410,USD,151410,US,100,US,M,DSS-01336
2023,MI,FT,Data Scientist,115360,USD,115360,US,100,US,M,DSS-01337
2023,MI,FT,Data Engineer,62000,EUR,66531,ES,100,ES,M,DSS-01338
2023,MI,FT,Data Engineer,55000,EUR,59020,ES,100,ES,M,DSS-01339
2023,SE,FT,Director of Data Science,170000,CAD,125686,CA,50,CA,M,DSS-01340
2023,SE,FT,Azure Data Engineer,100000,USD,100000,NL,50,NL,L,DSS-01341
2023,EN,FT,Data Scientist,1050000,INR,12767,IN,50,IN,L,DSS-01342
2023,SE,FT,Data Scientist,250000,USD,250000,US,0,US,M,DSS-01343
2023,SE,FT,Data Scientist,162500,USD,162500,US,0,US,M,DSS-01344
2023,SE,FT,Data Scientist,185000,USD,185000,GB,0,GB,M,DSS-01345
2023,SE,FT,Data Scientist,120250,USD,120250,GB,0,GB,M,DSS-01346
2023,EN,FT,Data Engineer,25000,EUR,26827,DE,100,DE,L,DSS-01347
2022,EN,FT,Data Scientist,180000,USD,180000,US,100,US,M,DSS-01348
2023,MI,FT,Research Scientist,85000,USD,85000,US,0,US,M,DSS-01349
2023,MI,FT,Research Scientist,70000,USD,70000,US,0,US,M,DSS-01350
2023,SE,FT,BI Developer,135000,USD,135000,US,100,US,M,DSS-01351
2023,SE,FT,BI Developer,100000,USD,100000,US,100,US,M,DSS-01352
2023,EX,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,DSS-01353
2023,EX,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,DSS-01354
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,DSS-01355
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,DSS-01356
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,DSS-01357
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,DSS-01358
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,DSS-01359
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,DSS-01360
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,DSS-01361
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,DSS-01362
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,DSS-01363
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,DSS-01364
2023,SE,FT,ML Engineer,220000,USD,220000,US,0,US,M,DSS-01365
2023,SE,FT,ML Engineer,150000,USD,150000,US,0,US,M,DSS-01366
2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-01367
2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,DSS-01368
2023,SE,FT,Data Analytics Manager,204500,USD,204500,US,0,US,M,DSS-01369
2023,SE,FT,Data Analytics Manager,138900,USD,138900,US,0,US,M,DSS-01370
2023,MI,FT,Data Engineer,162500,USD,162500,US,0,US,M,DSS-01371
2023,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M,DSS-01372
2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,DSS-01373
2023,SE,FT,Data Engineer,107000,USD,107000,US,100,US,M,DSS-01374
2023,EX,FT,Data Engineer,175000,USD,175000,US,0,US,M,DSS-01375
2023,EX,FT,Data Engineer,110000,USD,110000,US,0,US,M,DSS-01376
2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,DSS-01377
2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,DSS-01378
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-01379
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-01380
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,DSS-01381
2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,DSS-01382
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,DSS-01383
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,DSS-01384
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,DSS-01385
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,DSS-01386
2022,MI,FT,Research Scientist,23000,USD,23000,IN,100,IN,L,DSS-01387
2023,MI,FT,Machine Learning Engineer,110000,USD,110000,US,100,US,L,DSS-01388
2023,SE,FT,Data Engineer,265000,USD,265000,US,100,US,M,DSS-01389
2023,SE,FT,Data Engineer,182750,USD,182750,US,100,US,M,DSS-01390
2023,MI,FT,Data Analyst,130000,USD,130000,US,0,US,M,DSS-01391
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,DSS-01392
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,DSS-01393
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,DSS-01394
2023,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M,DSS-01395
2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,DSS-01396
2023,EX,FT,Head of Data Science,314100,USD,314100,US,0,US,M,DSS-01397
2023,EX,FT,Head of Data Science,195800,USD,195800,US,0,US,M,DSS-01398
2023,SE,FT,Applied Scientist,205000,USD,205000,US,0,US,M,DSS-01399
2023,SE,FT,Applied Scientist,180000,USD,180000,US,0,US,M,DSS-01400
2023,SE,FT,Data Scientist,165000,USD,165000,US,100,US,M,DSS-01401
2023,SE,FT,Data Scientist,144000,USD,144000,US,100,US,M,DSS-01402
2023,EN,FT,BI Developer,160000,USD,160000,US,0,US,M,DSS-01403
2023,EN,FT,BI Developer,100000,USD,100000,US,0,US,M,DSS-01404
2023,EX,FT,Data Engineer,200000,USD,200000,US,0,US,M,DSS-01405
2023,EX,FT,Data Engineer,145000,USD,145000,US,0,US,M,DSS-01406
2023,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M,DSS-01407
2023,MI,FT,Data Analyst,100000,USD,100000,US,0,US,M,DSS-01408
2023,SE,FT,Data Manager,199000,USD,199000,US,0,US,M,DSS-01409
2023,SE,FT,Data Manager,112000,USD,112000,US,0,US,M,DSS-01410
2023,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,DSS-01411
2023,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,DSS-01412
2023,EN,FT,Big Data Engineer,130000,USD,130000,SE,100,SE,S,DSS-01413
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,DSS-01414
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,DSS-01415
2023,EN,FT,Data Engineer,160000,USD,160000,US,0,US,M,DSS-01416
2023,EN,FT,Data Engineer,135000,USD,135000,US,0,US,M,DSS-01417
2023,SE,FT,Data Scientist,183000,USD,183000,US,0,US,M,DSS-01418
2023,SE,FT,Data Scientist,134000,USD,134000,US,0,US,M,DSS-01419
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,DSS-01420
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M,DSS-01421
2023,SE,FT,Applied Scientist,350000,USD,350000,US,0,US,L,DSS-01422
2023,SE,FT,Applied Scientist,262500,USD,262500,US,0,US,L,DSS-01423
2023,SE,FT,Data Analyst,122000,USD,122000,US,0,US,M,DSS-01424
2023,SE,FT,Data Analyst,94000,USD,94000,US,0,US,M,DSS-01425
2023,SE,FT,Machine Learning Engineer,276000,USD,276000,US,0,US,M,DSS-01426
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,DSS-01427
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,DSS-01428
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,DSS-01429
2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,DSS-01430
2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,DSS-01431
2023,MI,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,DSS-01432
2023,MI,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,DSS-01433
2023,SE,FT,Data Scientist,228000,USD,228000,US,0,US,M,DSS-01434
2023,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M,DSS-01435
2023,SE,FT,Data Scientist,209450,USD,209450,US,100,US,M,DSS-01436
2023,SE,FT,Data Scientist,158677,USD,158677,US,100,US,M,DSS-01437
2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,DSS-01438
2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,DSS-01439
2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,DSS-01440
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,DSS-01441
2023,MI,FT,Data Analyst,103200,USD,103200,US,0,US,M,DSS-01442
2023,MI,FT,Data Analyst,61200,USD,61200,US,0,US,M,DSS-01443
2022,MI,FT,Data Scientist,155000,USD,155000,US,100,US,L,DSS-01444
2021,EN,FT,Marketing Data Engineer,90000,SGD,66970,SG,50,SG,L,DSS-01445
2023,SE,FT,Data Scientist,59000,EUR,63312,CY,50,EE,L,DSS-01446
2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,DSS-01447
